0.0000002	3.66E+00
2.065E-07	3.61E+00
2.133E-07	3.57E+00
2.203E-07	3.53E+00
2.275E-07	3.49E+00
2.349E-07	3.46E+00
2.426E-07	3.43E+00
2.505E-07	3.40E+00
2.587E-07	3.38E+00
2.672E-07	3.36E+00
2.759E-07	3.34E+00
0.000000285	3.32E+00
2.943E-07	3.30E+00
3.039E-07	3.29E+00
3.139E-07	3.27E+00
3.241E-07	3.26E+00
3.347E-07	3.25E+00
3.457E-07	3.23E+00
0.000000357	3.22E+00
3.687E-07	3.21E+00
3.807E-07	3.20E+00
3.932E-07	3.20E+00
0.000000406	3.19E+00
4.193E-07	3.18E+00
0.000000433	3.17E+00
4.472E-07	3.17E+00
4.618E-07	3.16E+00
0.000000477	3.16E+00
4.926E-07	3.15E+00
5.087E-07	3.15E+00
5.253E-07	3.14E+00
5.425E-07	3.14E+00
5.602E-07	3.13E+00
5.786E-07	3.13E+00
5.975E-07	3.12E+00
0.000000617	3.12E+00
6.372E-07	3.12E+00
6.581E-07	3.11E+00
6.796E-07	3.11E+00
7.018E-07	3.11E+00
7.248E-07	3.11E+00
7.485E-07	3.10E+00
0.000000773	3.10E+00
7.983E-07	3.10E+00
8.244E-07	3.10E+00
8.513E-07	3.09E+00
8.792E-07	3.09E+00
9.079E-07	3.09E+00
9.377E-07	3.09E+00
9.683E-07	3.08458969
0.000001	3.082412262
0.000001033	3.080200503
0.000001066	3.078094803
0.000001101	3.075884592
0.000001137	3.073675176
0.000001175	3.071396452
0.000001213	3.069118572
0.000001253	3.066736464
0.000001294	3.064355281
0.000001336	3.061870032
0.00000138	3.059280846
0.000001425	3.056622822
0.000001471	3.053896052
0.00000152	3.05096089
0.000001569	3.047992223
0.000001621	3.044780705
0.000001674	3.04146624
0.000001728	3.03801414
0.000001785	3.034320125
0.000001843	3.030454272
0.000001904	3.026312537
0.000001966	3.021965024
0.00000203	3.017412185
0.000002097	3.012480923
0.000002165	3.007345589
0.000002236	3.001833456
0.000002309	2.995980192
0.000002385	2.989717646
0.000002463	2.983081666
0.000002543	2.976073517
0.000002627	2.968453326
0.000002712	2.960498772
0.000002801	2.951901972
0.000002893	2.942734394
0.000002987	2.933033012
0.000003085	2.922527012
0.000003186	2.911357313
0.00000329	2.899425673
0.000003398	2.886601
0.000003509	2.872923301
0.000003624	2.85826361
0.000003742	2.84262972
0.000003865	2.82569376
0.000003991	2.807702384
0.000004122	2.788265436
0.000004257	2.767431874
0.000004396	2.745118786
0.00000454	2.721048194
0.000004688	2.695277393
0.000004842	2.667374904
0.000005	2.637473441
