0.0000002	0
2.065E-07	0
2.133E-07	0
2.203E-07	0
2.275E-07	0
2.349E-07	0
2.426E-07	0
2.505E-07	0
2.587E-07	0
2.672E-07	0
2.759E-07	0
0.000000285	0
2.943E-07	0
3.039E-07	0
3.139E-07	0
3.241E-07	0
3.347E-07	0
3.457E-07	0
0.000000357	0
3.687E-07	0
3.807E-07	0
3.932E-07	0
0.000000406	0
4.193E-07	0
0.000000433	0
4.472E-07	0
4.618E-07	0
0.000000477	0
4.926E-07	0
5.087E-07	0
5.253E-07	0
5.425E-07	0
5.602E-07	0
5.786E-07	0
5.975E-07	0
0.000000617	0
6.372E-07	0
6.581E-07	0
6.796E-07	0
7.018E-07	0
7.248E-07	0
7.485E-07	0
0.000000773	0
7.983E-07	0
8.244E-07	0
8.513E-07	0
8.792E-07	0
9.079E-07	0
9.377E-07	0
9.683E-07	0
0.000001	0
0.000001033	0
0.000001066	0
0.000001101	0
0.000001137	0
0.000001175	0
0.000001213	0
0.000001253	0
0.000001294	0
0.000001336	0
0.00000138	0
0.000001425	0
0.000001471	0
0.00000152	0
0.000001569	0
0.000001621	0
0.000001674	0
0.000001728	0
0.000001785	0
0.000001843	0
0.000001904	0
0.000001966	0
0.00000203	0
0.000002097	0
0.000002165	0
0.000002236	0
0.000002309	0
0.000002385	0
0.000002463	0
0.000002543	0
0.000002627	0
0.000002712	0
0.000002801	0
0.000002893	0
0.000002987	0
0.000003085	0
0.000003186	0
0.00000329	0
0.000003398	0
0.000003509	0
0.000003624	0
0.000003742	0
0.000003865	0
0.000003991	0
0.000004122	0
0.000004257	0
0.000004396	0
0.00000454	0
0.000004688	0
0.000004842	0
0.000005	0
